순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,감독점수,배우 ,손익분기점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,마지막점수,영화의 평균
62,곡성,2016-05-12,2346000,0,5.59E+10,313,6879850,1485,22,한국,한국,"사이드미러,이십세기폭스 인터내셔널 프로덕션",이십세기폭스코리아(주),15세이상관람가,"미스터리,스릴러,드라마",나흥진,0,"곽도원,황정민,쿠니무라 준,천우희,김환희,허진,장소연,김도윤,손강국,전배수,황석정,배용근,배용근,이인철,이용녀,선호삼,송민석,신재현,안수연,이선희,이수빈,이수진,권귀덕,이연,이연경,이연경",3000000,곽도원,0.034279593,황정민,0.472482592,쿠니무라 준,0,천우희,0,김환희,0,허진,0,장소연,0,김도윤,0,손강국,0,전배수,0,황석정,0,배용근,0,배용근,0,이인철,0,이용녀,0,선호삼,0,송민석,,신재현,0,안수연,0,이선희,0,이수빈,0,이수진,0,권귀덕,0,이연,0,이연경,0,이연경,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020270487
73,사도,2015-09-16,1085000,0,4.88E+10,252,6246849,1210,4,한국,한국,(주)타이거픽쳐스,(주)쇼박스,12세이상관람가,"사극,드라마",이준익,0.16552174,"송강호,유아인,문근영,전혜진,김해숙,박원상,진지희,박소담,서예지,이효제,곽동호,최희영,정호,이현철,김상훈,이민혜,김경원,김대환,김민규,양지혜,안현숙,김우진,이대연,최덕문,정석용,최민철,안정우,안태훈,조승연",3000000,송강호,0.550682914,유아인,0,문근영,0,전혜진,0.105048206,김해숙,0.076493037,박원상,0,진지희,0,박소담,0,서예지,0,이효제,0,곽동호,0,최희영,0,정호,0,이현철,0,김상훈,0,이민혜,0,김경원,,김대환,0,김민규,0,양지혜,0,안현숙,0,김우진,0,이대연,0,최덕문,0.028789502,정석용,0,최민철,0,안정우,0,안태훈,0,조승연,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027179059
61,조작된 도시,2017-02-09,3494000,0,2.01E+10,451,2514798,1019,4,한국,한국,(주)티피에스컴퍼니,씨제이이앤엠(주),15세이상관람가,"액션, 범죄, 스릴러",박광현,0,"지창욱,심은경,안재홍,오정세,김상호,김민교,김기천,이하늬",3000000,지창욱,0,심은경,0,안재홍,0,오정세,0,김상호,0,김민교,0,김기천,0,이하늬,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10,조선명탐정: 흡혈괴마의 비밀,2018-02-08,2602000,0,1.98E+10,482,2444176,1249,36,한국,한국,,(주)쇼박스,12세이상관람가,"코미디,범죄",김석윤,0.175173803,"김명민,오달수",3000000,김명민,0.228943492,오달수,0.493505624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.361224558
36,임금님의 사건수첩,2017-04-26,4090000,0,1.26E+10,851,1634403,1054,32,한국,한국,"(주)영화사람,씨제이이앤엠(주),(주)더타워픽쳐스",씨제이이앤엠(주),12세이상관람가,"코미디,어드벤처,액션",문현성,0,"이선균,안재홍,김희원,주진모,장영남,경수진,정해인,조영진",3000000,이선균,0,안재홍,0,김희원,0,주진모,0,장영남,0,경수진,0,정해인,0,조영진,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,7년의 밤,2018-03-28,7181000,0,3.97E+09,1107,527994,872,24,한국,한국,,씨제이이앤엠(주),15세이상관람가,"범죄,드라마",추창민,0.023605859,"강동원,김의성",2900000,강동원,0,김의성,0.176017675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.088008838
66,골든슬럼버,2018-02-14,2751000,0,1.14E+10,611,1387547,833,26,한국,한국,,씨제이이앤엠(주),15세이상관람가,"범죄,드라마",노동석,0.095505061,"강동원,김의성",2700000,강동원,0,김의성,0.176017675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.088008838
134,버닝,2018-05-17,708500,0,4.71E+09,79,528064,270,10,한국,한국,CGV아트하우스,CGV아트하우스,청소년관람불가,미스터리,이창동,0.030756147,"유아인,스티븐 연",2500000,유아인,0,스티븐 연,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,마녀,2018-06-27,1316133900,0.027,2.70E+10,163637,3163957,1117,7477,한국,한국,,워너브러더스 코리아(주),15세이상관람가,"미스터리,액션,SF",박훈정,0.296051654,"김다미,조민수,박희순",2300000,김다미,0,조민수,0.077798607,박희순,0.390332084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156043564
23,그것만이 내 세상,2018-01-17,2799000,0,2.74E+10,474,3417261,884,8,한국,한국,,씨제이이앤엠(주),12세이상관람가,"코미디,드라마",최성현,0.240079594,"이병헌,윤여정",2100000,이병헌,0.402350027,윤여정,0.192454472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29740225
